,Index,train_loss,vali_loss,test_loss
0,1,0.06313919029041623,0.07874705,0.057160325
1,2,0.047146255903866854,0.07455114,0.0509918
2,3,0.037843928508432614,0.070755824,0.046611812
3,4,0.03439698779209053,0.0674179,0.04418811
4,5,0.03283902516846688,0.065702744,0.041904375
5,6,0.03209607084787517,0.06598377,0.041736957
6,7,0.031413777079084396,0.066369176,0.042404436
7,8,0.031505594148618005,0.06712775,0.041510385
8,9,0.031017278352480256,0.066246875,0.04136082
9,10,0.031078876840292514,0.06600998,0.041847777
