,Index,train_loss,vali_loss,test_loss
0,1,0.020784813724804112,0.017023878,0.02461083
1,2,0.013788992918451889,0.015702434,0.023057584
2,3,0.011303624236383782,0.015105947,0.02253539
3,4,0.009912649089576004,0.014202965,0.021269558
4,5,0.00936263751371754,0.013942047,0.02082173
5,6,0.009048491842204232,0.013813978,0.02074546
6,7,0.00891039746414832,0.013847278,0.021062914
7,8,0.008840227066586789,0.013763632,0.020871399
8,9,0.008733032460643554,0.01378034,0.020977423
9,10,0.008728571785242058,0.013821357,0.020881081
