,Index,train_loss,vali_loss,test_loss
0,1,0.12177258841302636,0.096959636,0.10673579
1,2,0.08928634139051388,0.09181709,0.10301138
2,3,0.08322590804443909,0.09023956,0.102073684
3,4,0.08104260829179645,0.08858475,0.10123325
4,5,0.07996488320217891,0.088602915,0.10095729
5,6,0.0794216631423239,0.08853206,0.10090167
6,7,0.07916924483761505,0.08836843,0.10066084
7,8,0.079021750851632,0.08797321,0.10047359
8,9,0.07897020965632233,0.088219516,0.10058698
9,10,0.07892078953189449,0.08814944,0.10035294
