,Index,train_loss,vali_loss,test_loss
0,1,0.10878198010964202,0.12225037,0.17102873
1,2,0.06802993029733742,0.11128983,0.15790835
2,3,0.05736685340403468,0.10583291,0.15141526
3,4,0.053100255891107596,0.10424072,0.14768925
4,5,0.050881214514765495,0.10264048,0.14653385
5,6,0.049649816123651457,0.10238906,0.14622858
6,7,0.04900179961305502,0.10230089,0.14596333
7,8,0.04872335167927342,0.101114415,0.14594656
8,9,0.04847637721877936,0.10222114,0.1454754
9,10,0.04839249805488682,0.10133657,0.14543296
