,Index,train_loss,vali_loss,test_loss
0,1,0.08817455833184808,0.052611638,0.06894566
1,2,0.060960673228296895,0.04890976,0.06366678
2,3,0.05393996275263779,0.04634714,0.060171958
3,4,0.0510107097163629,0.04561161,0.059514962
4,5,0.04978421987261107,0.044912856,0.058399606
5,6,0.048784995032997616,0.044890765,0.05820575
6,7,0.048049065671610026,0.04488093,0.0583242
7,8,0.0481363899712817,0.04479698,0.057827406
8,9,0.04800860308222333,0.04461705,0.058481403
9,10,0.047860918510774994,0.04491998,0.058143932
