,Index,train_loss,vali_loss,test_loss
0,1,0.07652388593314516,0.05267584,0.07223858
1,2,0.057524966815493524,0.048238467,0.06557292
2,3,0.04829668211803008,0.043939024,0.062185872
3,4,0.04255805680465497,0.043087974,0.060848154
4,5,0.039873870337305224,0.042005964,0.06067663
5,6,0.03843181029882994,0.041985802,0.06063667
6,7,0.03744809562514784,0.04149825,0.06001348
7,8,0.036924984735133275,0.041405033,0.060244277
8,9,0.03702603114859553,0.04123914,0.06017996
9,10,0.03687728318117196,0.041419428,0.05942335
