,Index,train_loss,vali_loss,test_loss
0,1,0.07931604801670655,0.06812787,0.071705826
1,2,0.05693549290625053,0.06656413,0.069104
2,3,0.05240478472771136,0.062949196,0.067394346
3,4,0.05022490003400228,0.062152874,0.06646787
4,5,0.048807821415651306,0.061131965,0.06578581
5,6,0.047989342189100864,0.060408533,0.065451615
6,7,0.047520543308602975,0.060870565,0.0650692
7,8,0.04721495098844691,0.060346626,0.06503674
8,9,0.047102754750008975,0.05982156,0.065065324
9,10,0.04706042989684673,0.05987123,0.064879596
