,Index,train_loss,vali_loss,test_loss
0,1,0.036254676531899996,0.026752636,0.033196684
1,2,0.027210737766651307,0.025985561,0.031698592
2,3,0.023651141192964662,0.024263645,0.030272609
3,4,0.021811923532709547,0.023437576,0.029628664
4,5,0.02090017337779218,0.022961633,0.029149532
5,6,0.020446283795534457,0.022638408,0.028637832
6,7,0.020154228414510037,0.02256504,0.028474458
7,8,0.02008401421473786,0.022490527,0.028502263
8,9,0.019928668933931803,0.02248311,0.028384365
9,10,0.019845084772776456,0.022444429,0.028362485
