,Index,train_loss,vali_loss,test_loss
0,1,0.08902740482003725,0.048035588,0.06477684
1,2,0.0585506000880445,0.048784617,0.06397605
2,3,0.049184859168719265,0.04100427,0.05510059
3,4,0.046221047594501505,0.040656194,0.054873466
4,5,0.044590637893572954,0.040019616,0.05432817
5,6,0.04370862494958809,0.03966904,0.053881925
6,7,0.04282960420899958,0.040110152,0.054154973
7,8,0.04263478010362677,0.039541744,0.053896446
8,9,0.04238682048053442,0.039491005,0.05374619
9,10,0.04206753600291099,0.03931379,0.05348776
