,Index,train_loss,vali_loss,test_loss
0,1,0.18756977983042694,0.094356775,0.034915235
1,2,0.16043991925743364,0.09447264,0.034222323
2,3,0.15407377499933086,0.09790145,0.033880018
3,4,0.14267679763914917,0.09084917,0.033432715
4,5,0.14264420053559887,0.09459652,0.03345451
5,6,0.13918302173994843,0.09179385,0.033326242
6,7,0.1463926305808856,0.0955947,0.033280656
7,8,0.14194606761956485,0.08825008,0.033214103
8,9,0.13657392241893618,0.10003183,0.033222947
9,10,0.14297260566022718,0.090242624,0.033192888
