,Index,train_loss,vali_loss,test_loss
0,1,0.11554799977221064,0.096924484,0.10465393
1,2,0.08975260515234895,0.09092362,0.09985597
2,3,0.08503343471019835,0.089439936,0.098399356
3,4,0.08312708606383393,0.08745675,0.09738145
4,5,0.08221814966389349,0.08678154,0.096926495
5,6,0.08172361541643634,0.086749166,0.09669376
6,7,0.08153979062799599,0.08673934,0.096590765
7,8,0.08139398310437694,0.08663665,0.09653894
8,9,0.0813363381446554,0.08638278,0.09645725
9,10,0.08130045750315164,0.08652468,0.09647959
