,Index,train_loss,vali_loss,test_loss
0,1,0.16818020068977568,0.08466965,0.030492613
1,2,0.13480399553301464,0.08832754,0.029159771
2,3,0.12481612986477887,0.08222427,0.029115524
3,4,0.12153095555770858,0.08329359,0.028624127
4,5,0.12149571553893507,0.074895196,0.028004823
5,6,0.1095728383615464,0.08565228,0.028168561
6,7,0.12109900596735917,0.09294231,0.027961956
7,8,0.12463589054915168,0.08864234,0.027924111
8,9,0.10792707639538553,0.087426394,0.02780589
9,10,0.1064811220814698,0.08601087,0.027799863
