,Index,train_loss,vali_loss,test_loss
0,1,0.12562135014027245,0.141545,0.11762298
1,2,0.08850470623385147,0.12697208,0.10671674
2,3,0.07860650553294782,0.11989564,0.09660951
3,4,0.07388890976930379,0.118401974,0.09463255
4,5,0.07187031325971366,0.11494702,0.09536359
5,6,0.07060829107736827,0.113317095,0.091941826
6,7,0.06973583881886264,0.11351986,0.09128636
7,8,0.06943060763961591,0.11375741,0.092040345
8,9,0.06923123900447223,0.11253635,0.09183511
9,10,0.06929456792799721,0.11297429,0.09155086
