,Index,train_loss,vali_loss,test_loss
0,1,0.16171083940422343,0.0829439,0.027871467
1,2,0.11093598970492775,0.07658743,0.027709281
2,3,0.12525113236455618,0.06535853,0.02591652
3,4,0.11146601899751843,0.07327635,0.025827391
4,5,0.12096927522731481,0.06665731,0.025034133
5,6,0.09743682947374391,0.0696284,0.025276748
6,7,0.10134836512837736,0.06823307,0.025579099
7,8,0.08073448915951677,0.0786729,0.02505654
8,9,0.09468955202850507,0.07356513,0.025267975
9,10,0.10510160179145184,0.07254966,0.024637472
