,Index,train_loss,vali_loss,test_loss
0,1,0.09179391896121958,0.12977421,0.09182786
1,2,0.06747284453459894,0.13159785,0.08876674
2,3,0.05537073510918725,0.11377588,0.074957035
3,4,0.05037759242349126,0.11182755,0.07322347
4,5,0.04780117751618896,0.108293325,0.0727518
5,6,0.04655545707164186,0.10776058,0.07108334
6,7,0.04571681574321865,0.10718943,0.071034506
7,8,0.04551610944283366,0.10707215,0.0713035
8,9,0.04518860497613078,0.107576564,0.070123136
9,10,0.04530301768235053,0.10590299,0.07089105
