,Index,train_loss,vali_loss,test_loss
0,1,0.03009070545701291,0.020832581,0.027331533
1,2,0.019948714597370326,0.019753529,0.0264198
2,3,0.01659621213136471,0.018470405,0.025660746
3,4,0.015066908113831375,0.017443042,0.023999425
4,5,0.014222234116561067,0.017088559,0.02368856
5,6,0.013655947773399985,0.016867524,0.023247888
6,7,0.013519130125745592,0.016563062,0.022993736
7,8,0.01325017217799205,0.01646568,0.023034478
8,9,0.013187324095339261,0.016539102,0.023040554
9,10,0.013285688289761986,0.016427042,0.022930974
