,Index,train_loss,vali_loss,test_loss
0,1,0.10374110860268136,0.089531675,0.10088449
1,2,0.07287593632024693,0.088127814,0.0998797
2,3,0.06428868499734289,0.088849954,0.10125832
3,4,0.06011562092047367,0.088972695,0.10233659
4,5,0.05801238229993236,0.0895728,0.10240142
5,6,0.05687634617910831,0.08942374,0.10270248
6,7,0.056326655775204404,0.089699745,0.102832325
7,8,0.05604983742472592,0.089722805,0.10292495
8,9,0.05590084304551145,0.08977958,0.10286056
9,10,0.05581511715036276,0.08981502,0.10290589
