,Index,train_loss,vali_loss,test_loss
0,1,0.10418460286919262,0.08783996,0.09658791
1,2,0.07863232026436737,0.08213948,0.09139029
2,3,0.07361261296522367,0.07917507,0.08934133
3,4,0.07168181958263153,0.07860356,0.08896056
4,5,0.07071520455858925,0.07794984,0.08842342
5,6,0.0701591402155484,0.077354595,0.08802388
6,7,0.06990408471791998,0.07749721,0.08771831
7,8,0.06974013085587771,0.07713126,0.08780982
8,9,0.06967170369791818,0.07735217,0.087685816
9,10,0.06964496523793136,0.077606924,0.08769005
