,Index,train_loss,vali_loss,test_loss
0,1,0.06615727432490734,0.044684112,0.059860818
1,2,0.052237568098758715,0.043565612,0.058524866
2,3,0.04510111441270689,0.04157331,0.057895172
3,4,0.0423406053348427,0.04072186,0.056372765
4,5,0.040533634251478906,0.039869335,0.055417612
5,6,0.040118986548862874,0.039375704,0.054664694
6,7,0.03914812654745155,0.039452374,0.055088673
7,8,0.039003895536372055,0.03958124,0.05478687
8,9,0.03943427311333266,0.039246242,0.054600418
9,10,0.03906845463237513,0.03914865,0.05478646
