,Index,train_loss,vali_loss,test_loss
0,1,0.043274346514221906,0.05476285,0.051920585
1,2,0.03372054681711127,0.04745038,0.041199908
2,3,0.030295367345746567,0.042791076,0.037244696
3,4,0.02861936887105306,0.039398585,0.033232152
4,5,0.027980471629140934,0.038993876,0.033378683
5,6,0.02763501181939103,0.038335953,0.032917842
6,7,0.027390815535544684,0.03825569,0.032929327
7,8,0.027318361549082185,0.03845969,0.033245306
8,9,0.027320235760099044,0.038178917,0.03261947
9,10,0.027316403291607578,0.0382867,0.03299271
