,Index,train_loss,vali_loss,test_loss
0,1,0.20282364408831952,0.13998064,0.048855063
1,2,0.1798956279503931,0.12984861,0.046827912
2,3,0.16643140453030203,0.13264683,0.04421366
3,4,0.1612763553971231,0.12589051,0.04221982
4,5,0.15803470006905312,0.12696773,0.041590866
5,6,0.15337217468387565,0.13401896,0.041608337
6,7,0.15479482054101118,0.13722795,0.04093366
7,8,0.1538809726209991,0.13347833,0.041129276
8,9,0.148941874322605,0.13704985,0.041158784
9,10,0.1493359118661138,0.13209563,0.041190222
