,Index,train_loss,vali_loss,test_loss
0,1,0.11566835244915236,0.15571384,0.11729708
1,2,0.0724425876952624,0.14253825,0.10695969
2,3,0.06314914898200429,0.13927898,0.10316245
3,4,0.059095989054675856,0.1372983,0.104586355
4,5,0.057102573630905776,0.13567272,0.10077193
5,6,0.056250679386912215,0.13604283,0.10053523
6,7,0.05547338101859396,0.13560693,0.1011569
7,8,0.055077591192409785,0.13547888,0.10059441
8,9,0.05530325756565239,0.1340353,0.10085423
9,10,0.05484601327877366,0.13416535,0.10113761
