,Index,train_loss,vali_loss,test_loss
0,1,0.030902036544827947,0.020081861,0.027041625
1,2,0.017636866629566435,0.018558897,0.025566287
2,3,0.01481412793163767,0.018819656,0.025613083
3,4,0.01373430160211508,0.017483441,0.024517003
4,5,0.012859913823605552,0.017130345,0.02411067
5,6,0.01243318318468912,0.016756773,0.023616863
6,7,0.012214422571631071,0.016651995,0.023544108
7,8,0.01206600447137777,0.016652621,0.023664672
8,9,0.012070793514732295,0.016655572,0.02355679
9,10,0.011926363396761851,0.016599415,0.02355263
