,Index,train_loss,vali_loss,test_loss
0,1,0.019627372124176142,0.016942263,0.023947073
1,2,0.014793507093494496,0.016194018,0.023270076
2,3,0.01302102388219152,0.015220721,0.021716524
3,4,0.012086436607958809,0.014804428,0.021538293
4,5,0.011832944851648841,0.014609685,0.021136288
5,6,0.011542132830363159,0.014407689,0.021029662
6,7,0.011292123365040416,0.014491561,0.020894267
7,8,0.01147351646903961,0.014346525,0.020916848
8,9,0.011366091694547938,0.014374172,0.020850874
9,10,0.01135616049952217,0.014294797,0.020843787
