,Index,train_loss,vali_loss,test_loss
0,1,0.14827747746456207,0.074056245,0.02767983
1,2,0.12973292555259772,0.07852053,0.028261915
2,3,0.14249152386591013,0.10123306,0.031414084
3,4,0.14888085112811794,0.08116828,0.025715832
4,5,0.1293713506003303,0.076598644,0.0255141
5,6,0.11071687240822775,0.06675062,0.025025934
6,7,0.11861192411692467,0.07088805,0.025498569
7,8,0.10144349381411889,0.08039646,0.025155744
8,9,0.11402506648679112,0.07623934,0.025021546
9,10,0.09545245977048124,0.073969245,0.025237557
