,Index,train_loss,vali_loss,test_loss
0,1,0.05030894207187903,0.07797241,0.03619912
1,2,0.03224100352385139,0.07298739,0.03020765
2,3,0.02633575272911549,0.06902362,0.025107319
3,4,0.024163893841642855,0.068154976,0.024688583
4,5,0.02300243174524056,0.064824864,0.022475684
5,6,0.02242528068328911,0.06530102,0.02205182
6,7,0.022198454221795307,0.06384728,0.02195341
7,8,0.022081958547237993,0.06515511,0.02197345
8,9,0.021992398446258037,0.06509769,0.021748742
9,10,0.021874275370245885,0.064263545,0.021735907
