,Index,train_loss,vali_loss,test_loss
0,1,0.21808806382907167,0.1563005,0.04962509
1,2,0.24352395368262755,0.16404712,0.057443198
2,3,0.20379811115222632,0.14328507,0.048110567
3,4,0.18939179476964677,0.14137717,0.042249825
4,5,0.15661248473005743,0.13015752,0.039932095
5,6,0.15583881389036963,0.12747972,0.039413992
6,7,0.15728679631697765,0.12660283,0.038609587
7,8,0.14851978460262785,0.11522137,0.03834394
8,9,0.15097303231736534,0.13108526,0.038232084
9,10,0.14556431491778643,0.12768526,0.0376865
