,Index,train_loss,vali_loss,test_loss
0,1,0.08359825088597192,0.05362778,0.07074781
1,2,0.0579487844631913,0.05095883,0.067656994
2,3,0.05031697305916959,0.048271973,0.06475342
3,4,0.04702095693319143,0.047307882,0.06370403
4,5,0.045984581315171406,0.04698836,0.06348377
5,6,0.04510998172329718,0.04727641,0.06330173
6,7,0.04444016574459911,0.046875987,0.06314659
7,8,0.044413792932133996,0.046887383,0.06327419
8,9,0.044329062798356966,0.046967987,0.06328409
9,10,0.04421679134923644,0.046925683,0.063057154
