,Index,train_loss,vali_loss,test_loss
0,1,0.02646190326655683,0.019033922,0.026596881
1,2,0.015661170522396142,0.017850924,0.02508253
2,3,0.012960353649818894,0.015596345,0.022451501
3,4,0.011735350452406729,0.01534648,0.022168295
4,5,0.01071524829430784,0.0147920055,0.021649167
5,6,0.010316295582998264,0.014529066,0.021515444
6,7,0.010178884460842419,0.01459704,0.021389902
7,8,0.01008325688668052,0.014378762,0.021160074
8,9,0.010089330010923766,0.01437702,0.0209833
9,10,0.009947274784326636,0.014182594,0.02103321
