,Index,train_loss,vali_loss,test_loss
0,1,0.11885233851993798,0.19405471,0.06359951
1,2,0.05218333107757658,0.16895942,0.04417937
2,3,0.037288746653536285,0.17780782,0.034011576
3,4,0.03180370809796374,0.16232285,0.031113505
4,5,0.02954103403518932,0.15754643,0.028972775
5,6,0.028025183299981923,0.15936461,0.029182347
6,7,0.02752764212239659,0.15519086,0.028026784
7,8,0.026966347617240212,0.14708619,0.027319256
8,9,0.026714577503530273,0.15666214,0.02785828
9,10,0.026824268344999028,0.1570252,0.027891805
