,Index,train_loss,vali_loss,test_loss
0,1,0.13675461367580233,0.124761306,0.1681981
1,2,0.08634378047256203,0.113434024,0.15667047
2,3,0.07779200332747264,0.10899067,0.15128909
3,4,0.07480696240322782,0.10689532,0.15010808
4,5,0.07344937921742668,0.105667904,0.14957325
5,6,0.07278280667439624,0.10470618,0.14886247
6,7,0.07240925636793767,0.105633825,0.1481594
7,8,0.0722956649073354,0.1042706,0.14819466
8,9,0.07213963034816763,0.10461289,0.14837112
9,10,0.07210150067987559,0.104751214,0.14804655
