,Index,train_loss,vali_loss,test_loss
0,1,0.18489115301533585,0.28842407,0.124040395
1,2,0.09502231414789118,0.27816203,0.09331175
2,3,0.07515140545418424,0.26929387,0.084306814
3,4,0.06698434234139848,0.26095346,0.07500259
4,5,0.06332624274609464,0.27510607,0.07273611
5,6,0.06156032277124651,0.27079225,0.07176242
6,7,0.06037361222260007,0.2663887,0.071785204
7,8,0.05973711166154133,0.26739293,0.070598796
8,9,0.059520248818989104,0.26817262,0.071009174
9,10,0.05928311738349525,0.26892936,0.070680045
