,Index,train_loss,vali_loss,test_loss
0,1,0.07872263916980908,0.052392006,0.072124615
1,2,0.05787491990246353,0.046828195,0.06673287
2,3,0.04693406711468536,0.044132046,0.06247363
3,4,0.04197767985573087,0.042252768,0.061042048
4,5,0.03967770863994119,0.041763082,0.06023599
5,6,0.038292678714858905,0.041474443,0.060010545
6,7,0.03795194375757756,0.04152359,0.060363892
7,8,0.037372636409957756,0.041576333,0.060275733
8,9,0.036867272007638376,0.041284736,0.060043573
9,10,0.03741239252315367,0.041341405,0.060145915
