,Index,train_loss,vali_loss,test_loss
0,1,0.021161847446933595,0.017382087,0.02402334
1,2,0.014696453816664708,0.016111523,0.02284817
2,3,0.012464513233668251,0.015010137,0.021678401
3,4,0.01159628025237073,0.014678571,0.021067293
4,5,0.011000041991079653,0.014332667,0.021049537
5,6,0.010778142406519574,0.01410781,0.02066698
6,7,0.010636436191760176,0.014169489,0.020708378
7,8,0.01048546726642455,0.014123032,0.020590737
8,9,0.010560442665427536,0.014058449,0.020507775
9,10,0.01062562889350317,0.014009878,0.020627284
