,Index,train_loss,vali_loss,test_loss
0,1,0.08456072581701735,0.053948943,0.07192123
1,2,0.06809717686742209,0.052710537,0.06953492
2,3,0.06245815226536119,0.050488513,0.06673984
3,4,0.05974595427289884,0.050523184,0.06748749
4,5,0.05870444305966633,0.049728382,0.06621046
5,6,0.05758570490425892,0.04972406,0.066300906
6,7,0.057617077394650225,0.049825527,0.066535056
7,8,0.0571321194942636,0.04955936,0.066308655
8,9,0.057391888772447906,0.04940832,0.0662563
9,10,0.0569823571107584,0.04940245,0.06608943
