,Index,train_loss,vali_loss,test_loss
0,1,0.12730360292289014,0.09956483,0.10986045
1,2,0.0913586524425895,0.09308635,0.104284495
2,3,0.08376132217528937,0.08916453,0.10126193
3,4,0.08082697608905447,0.08780126,0.10027774
4,5,0.0793894319567126,0.08690776,0.09925551
5,6,0.07863380740416216,0.086689726,0.099180155
6,7,0.07827940232192095,0.08673575,0.09884601
7,8,0.0780293698442149,0.086239554,0.098787345
8,9,0.07797282631997463,0.08669407,0.098998375
9,10,0.07789475594523486,0.0863877,0.09881431
