,Index,train_loss,vali_loss,test_loss
0,1,0.12538337689283843,0.104069315,0.111535445
1,2,0.08985837865490597,0.09856722,0.10726145
2,3,0.08404386412821241,0.095724255,0.10515887
3,4,0.08114390404100393,0.09482396,0.10451832
4,5,0.07961550732045532,0.09399407,0.10420054
5,6,0.07886165212449077,0.09390445,0.10403444
6,7,0.07849029012649626,0.09393028,0.10381576
7,8,0.07828156900155794,0.09386496,0.10372918
8,9,0.07816975782592814,0.09364002,0.1036531
9,10,0.07812920775446859,0.09333408,0.103713594
