,Index,train_loss,vali_loss,test_loss
0,1,0.18459868690030581,0.09218468,0.03518559
1,2,0.16108334175804845,0.09711764,0.03485004
2,3,0.13941111692388247,0.10585669,0.033736907
3,4,0.1423491901803556,0.09080197,0.0335802
4,5,0.14184871200016785,0.095278546,0.033620287
5,6,0.14356565051163186,0.09839736,0.03348865
6,7,0.1509231033541745,0.097545624,0.033438448
7,8,0.14735081585763382,0.09488045,0.033619717
8,9,0.14374311585279068,0.09366714,0.033685483
9,10,0.14663147821977068,0.09319051,0.033183053
