,Index,train_loss,vali_loss,test_loss
0,1,0.20282599118972872,0.11919461,0.039273616
1,2,0.16305170166895616,0.111488864,0.038996473
2,3,0.16037494890641368,0.1068064,0.03695985
3,4,0.1451548781762853,0.10614364,0.03542195
4,5,0.13329935861202932,0.105920725,0.035323843
5,6,0.12649720747440263,0.109697975,0.03547889
6,7,0.135547318958028,0.11368179,0.035321265
7,8,0.13029864471666627,0.107075535,0.035539966
8,9,0.1283927237053522,0.1080944,0.035589013
9,10,0.12941411177685672,0.103662625,0.035660874
