,Index,train_loss,vali_loss,test_loss
0,1,0.06716189750083042,0.04093139,0.057016205
1,2,0.052724057480637056,0.03911781,0.054479502
2,3,0.0495704755340511,0.038588293,0.054325532
3,4,0.04784917951062712,0.038160823,0.053320453
4,5,0.047160462999528044,0.037666492,0.053074304
5,6,0.047064677595896894,0.037500404,0.052730955
6,7,0.04640611798296707,0.037377197,0.052485164
7,8,0.04662724935243862,0.037268426,0.05282234
8,9,0.046333331754256725,0.03754552,0.052793473
9,10,0.046583281516024234,0.037593424,0.0523039
