,Index,train_loss,vali_loss,test_loss
0,1,0.025921884704097592,0.018068073,0.025273148
1,2,0.01756104810626878,0.016413694,0.02206807
2,3,0.01391805340700239,0.016216781,0.022149287
3,4,0.012499891955037095,0.014554174,0.020600367
4,5,0.011748250887773329,0.014318378,0.020427639
5,6,0.011348298200412187,0.014192965,0.020479131
6,7,0.011136217324275907,0.01397765,0.020146877
7,8,0.010877048230090955,0.013800531,0.020060582
8,9,0.010883638407851715,0.013844588,0.019886322
9,10,0.010821746130013006,0.013880981,0.020030363
