,Index,train_loss,vali_loss,test_loss
0,1,0.08546462796719653,0.07332549,0.08305825
1,2,0.05348831759374979,0.06895188,0.080292664
2,3,0.0446292719074323,0.069516495,0.080433406
3,4,0.04047988443081821,0.069589704,0.08097983
4,5,0.038288654023586034,0.06951167,0.08119366
5,6,0.03713369505948849,0.06891638,0.081545524
6,7,0.03657703680943672,0.06975118,0.081891984
7,8,0.03629228196243619,0.070429616,0.08164422
8,9,0.036156460346484724,0.070293576,0.08161002
9,10,0.0360677436000661,0.06959893,0.081697114
