,Index,train_loss,vali_loss,test_loss
0,1,0.01793259168830644,0.016182128,0.022715371
1,2,0.01332592072389923,0.01590048,0.023322541
2,3,0.01087448972548871,0.0144575145,0.02142624
3,4,0.009594320791955957,0.013949887,0.020710358
4,5,0.00904677580080463,0.013451674,0.020095613
5,6,0.008823214847674055,0.013502635,0.020251013
6,7,0.00862001528368507,0.013384649,0.020268658
7,8,0.008599275905559377,0.013348545,0.020129774
8,9,0.008511737447548502,0.013406756,0.020085867
9,10,0.008523407571853079,0.013321707,0.0200878
