,Index,train_loss,vali_loss,test_loss
0,1,0.021843604625443977,0.019912222,0.02671075
1,2,0.017620894882374876,0.018748477,0.025708621
2,3,0.015279093228916992,0.017434064,0.024129855
3,4,0.014051100844690297,0.017009014,0.02374992
4,5,0.013232134395221053,0.016589506,0.023386024
5,6,0.012952480401615495,0.016396122,0.02327619
6,7,0.012775568408500698,0.01635584,0.02335826
7,8,0.012711756523722782,0.016411906,0.023345472
8,9,0.012646388403462556,0.016258517,0.02318573
9,10,0.012580148491337411,0.016290132,0.02321028
