,Index,train_loss,vali_loss,test_loss
0,1,0.022676784687000174,0.018681953,0.025944784
1,2,0.018256962684803785,0.017559348,0.024425633
2,3,0.014432491439964515,0.016623605,0.023672204
3,4,0.012806493007667024,0.016417485,0.024125045
4,5,0.012102272696386652,0.015661122,0.022821413
5,6,0.011477272436126527,0.015432322,0.022650782
6,7,0.011309370640647997,0.015536039,0.022419233
7,8,0.011196344204293694,0.015492092,0.022654315
8,9,0.011144654930179234,0.015476661,0.022570314
9,10,0.011175245014404119,0.0154141905,0.022701405
