,Index,train_loss,vali_loss,test_loss
0,1,0.131356386837553,0.26299468,0.07318294
1,2,0.06552434658931659,0.22603115,0.058559865
2,3,0.05200934027101886,0.21385078,0.05269033
3,4,0.04688030075323715,0.21267606,0.043371003
4,5,0.044282238442129855,0.21377437,0.045603838
5,6,0.042571946298389625,0.21953227,0.041962672
6,7,0.04220939923621965,0.21564704,0.039880406
7,8,0.04175384651716059,0.21082412,0.040554933
8,9,0.04145989951429965,0.2206178,0.03983399
9,10,0.041157411087011354,0.21327294,0.04022883
