,Index,train_loss,vali_loss,test_loss
0,1,0.03806584744265402,0.040085074,0.039618187
1,2,0.029889627803417966,0.03687465,0.034731533
2,3,0.027199502427739712,0.034979317,0.031527918
3,4,0.026165912270255408,0.03366928,0.02991982
4,5,0.025480653577853434,0.032608613,0.029366983
5,6,0.025298914818496148,0.032393392,0.029303307
6,7,0.02527380956227899,0.032365456,0.029074248
7,8,0.02511751946077415,0.032121997,0.028723566
8,9,0.025143465592751595,0.032081764,0.02908292
9,10,0.025020162700333855,0.03195399,0.028641181
