,Index,train_loss,vali_loss,test_loss
0,1,0.10067705293831307,0.117707185,0.08536394
1,2,0.06643898069356265,0.10636116,0.077027544
2,3,0.059732158853208525,0.1021095,0.07562456
3,4,0.056607718617840204,0.09492304,0.07079963
4,5,0.055089032005393106,0.096657686,0.07142234
5,6,0.0545064223100072,0.09458841,0.069791675
6,7,0.053705785674660396,0.09383187,0.06946913
7,8,0.05395301700001129,0.0936968,0.06896902
8,9,0.0533327523353841,0.09384965,0.06880308
9,10,0.05349294555265359,0.09408135,0.06797239
