,Index,train_loss,vali_loss,test_loss
0,1,0.09671485965394795,0.1398877,0.23482837
1,2,0.057495558969257926,0.10141917,0.21067718
2,3,0.04764087667360846,0.12149722,0.22047864
3,4,0.043716424068066286,0.120679274,0.23611283
4,5,0.041741246469179344,0.11900126,0.2510917
5,6,0.04072544387147556,0.11122688,0.23878025
6,7,0.039923810138461295,0.10512791,0.22436939
7,8,0.039321853269993816,0.10930038,0.23602219
8,9,0.03934970630283994,0.10759762,0.2280817
9,10,0.0396368404787578,0.108323455,0.23429775
