,Index,train_loss,vali_loss,test_loss
0,1,0.032209055475759196,0.03393725,0.0293817
1,2,0.02133961294465521,0.02831772,0.024619814
2,3,0.0185807432383541,0.025504898,0.02182722
3,4,0.017055736159423268,0.024097152,0.02058046
4,5,0.016194629610906126,0.022914441,0.019285962
5,6,0.015796060781119982,0.02304421,0.019502927
6,7,0.01557562083867184,0.022618469,0.019221969
7,8,0.01538628429267815,0.022469062,0.019177366
8,9,0.015311191792400102,0.022565968,0.019059813
9,10,0.015326966714466764,0.022427892,0.019063603
