,Index,train_loss,vali_loss,test_loss
0,1,0.10197009580613642,0.08803668,0.10168243
1,2,0.06951519197921131,0.0874721,0.10173274
2,3,0.05993507372319594,0.087905236,0.102945045
3,4,0.05528425665285725,0.08917182,0.10471605
4,5,0.05283247858898102,0.08966246,0.10515614
5,6,0.05159428992497546,0.08972762,0.105425015
6,7,0.05096922733436723,0.09001584,0.10540269
7,8,0.050631042869462,0.090107374,0.10567935
8,9,0.0504759674878804,0.09004274,0.105780065
9,10,0.050397905690426174,0.09010398,0.10567549
