,Index,train_loss,vali_loss,test_loss
0,1,0.1729496533602878,0.10973289,0.038751747
1,2,0.16034634425756517,0.096017465,0.04277185
2,3,0.13674012878638292,0.08906571,0.037366804
3,4,0.1336361665753449,0.10165685,0.035381813
4,5,0.12006762883779457,0.10574981,0.033992007
5,6,0.12874529948972552,0.097177595,0.033534706
6,7,0.12906337907864326,0.0919463,0.03371818
7,8,0.1290966266358661,0.09897893,0.03299174
8,9,0.13595863178424236,0.11664781,0.033161957
9,10,0.10966244798514987,0.11176263,0.032701124
