,Index,train_loss,vali_loss,test_loss
0,1,0.12401758360393932,0.08467265,0.15426476
1,2,0.056540481913625526,0.06744043,0.13145839
2,3,0.041692299918316945,0.05933359,0.12056644
3,4,0.03607254029924838,0.052367058,0.11766094
4,5,0.03347050735887405,0.0502682,0.11004697
5,6,0.031965522119977725,0.049739826,0.11475567
6,7,0.031504317894857026,0.048003785,0.11256887
7,8,0.030991298397689052,0.048670754,0.115625955
8,9,0.031042938776425878,0.048568252,0.11235401
9,10,0.030923146032466646,0.048674896,0.114814565
