,Index,train_loss,vali_loss,test_loss
0,1,0.024000020931624465,0.020402495,0.027573703
1,2,0.01869856044451188,0.020365732,0.027864011
2,3,0.01636427461525067,0.018201353,0.02519823
3,4,0.015477029013489836,0.017913612,0.025103332
4,5,0.014925898663256882,0.017639594,0.02468286
5,6,0.01468265430003875,0.0176029,0.024692127
6,7,0.014489400680907618,0.017487958,0.024656251
7,8,0.014503873218613622,0.017477153,0.024571469
8,9,0.014434410966050741,0.017536474,0.024660349
9,10,0.01443398532525964,0.017514035,0.024639143
