,Index,train_loss,vali_loss,test_loss
0,1,0.11713843581663978,0.098000616,0.10581126
1,2,0.09220954826609655,0.091770336,0.10131091
2,3,0.08784467155778117,0.09017318,0.09977138
3,4,0.08622995652649161,0.08950242,0.098779544
4,5,0.08545113709214684,0.088845,0.09840215
5,6,0.08508402573504856,0.088808395,0.098166436
6,7,0.08489350666506933,0.08852167,0.09816377
7,8,0.0847732220626586,0.08881519,0.0980029
8,9,0.08470541697282058,0.0886646,0.09802769
9,10,0.08469264413770679,0.08885448,0.097997956
