,Index,train_loss,vali_loss,test_loss
0,1,0.11341405245527793,0.17262481,0.13162093
1,2,0.08423368863007996,0.15082943,0.10980617
2,3,0.07331229463805643,0.14612158,0.10481393
3,4,0.0678307054501571,0.14806357,0.10460801
4,5,0.06467878426449576,0.13641113,0.097737305
5,6,0.063109758801842,0.13363029,0.09581522
6,7,0.062432323920816074,0.13676932,0.094779186
7,8,0.06209239550632484,0.13654122,0.09490327
8,9,0.061632136601522176,0.13666278,0.094559625
9,10,0.06174594730362017,0.1341905,0.09433222
