,Index,train_loss,vali_loss,test_loss
0,1,0.07333026495012228,0.087249815,0.06538218
1,2,0.0552533394011777,0.08343758,0.06164752
2,3,0.05065916057969077,0.07579179,0.055576187
3,4,0.04877362894905864,0.07574994,0.054392636
4,5,0.04726088380489903,0.0739585,0.053362183
5,6,0.04658283134189884,0.07303983,0.053034298
6,7,0.0466477099443308,0.07202758,0.0520813
7,8,0.04642819682980298,0.07390365,0.052408066
8,9,0.04657391151797013,0.07198045,0.05238526
9,10,0.04653286075826441,0.07223626,0.05302458
