,Index,train_loss,vali_loss,test_loss
0,1,0.04265230605971724,0.03186838,0.045496583
1,2,0.030988751179870037,0.028776482,0.04297971
2,3,0.024988628838434536,0.027325954,0.042001016
3,4,0.022342905180689213,0.025906676,0.040509045
4,5,0.02029162071024378,0.024895562,0.039506383
5,6,0.019652609851155498,0.024866024,0.03922217
6,7,0.018904945727660973,0.024622146,0.038950156
7,8,0.018750792561091956,0.024560833,0.03908675
8,9,0.019018436101882644,0.024426762,0.039228547
9,10,0.018807255117090117,0.024472656,0.038858663
