,Index,train_loss,vali_loss,test_loss
0,1,0.020823154310516827,0.017760096,0.024603643
1,2,0.016694856682851106,0.01755567,0.024180904
2,3,0.01522886044299965,0.016055558,0.022342693
3,4,0.014663293225709747,0.016034896,0.022212742
4,5,0.014371805763591561,0.016053697,0.022275072
5,6,0.01429611089476795,0.015974844,0.022062993
6,7,0.014235111867694206,0.01583316,0.022013938
7,8,0.014204278326063255,0.015867751,0.022078525
8,9,0.014193172731541422,0.015751552,0.022042936
9,10,0.014033102494826196,0.0157518,0.02188502
