,Index,train_loss,vali_loss,test_loss
0,1,0.18970254372453732,0.12001586,0.040143732
1,2,0.16874945037011843,0.11596025,0.0394049
2,3,0.14992147689768676,0.105555944,0.03869394
3,4,0.16459455113110982,0.10997545,0.03764237
4,5,0.14875514785061975,0.10141411,0.03745372
5,6,0.15507289136931293,0.109687366,0.037127785
6,7,0.15090443091503483,0.10809009,0.037500534
7,8,0.14570831464827969,0.105701774,0.037317365
8,9,0.1546791873146343,0.11217856,0.03741253
9,10,0.1503999027601399,0.112049505,0.037010755
