,Index,train_loss,vali_loss,test_loss
0,1,0.03211017980559373,0.024639394,0.032010477
1,2,0.02551164146696071,0.02386043,0.031300794
2,3,0.023428584232808764,0.02306368,0.0306572
3,4,0.022720421736190023,0.022667732,0.029815944
4,5,0.022296805849200255,0.022551337,0.029711338
5,6,0.022080628292595304,0.02243722,0.029753063
6,7,0.02200352572667358,0.022416165,0.029632704
7,8,0.021943345579025556,0.022429684,0.029717037
8,9,0.021947589895308376,0.022322468,0.02968646
9,10,0.021823388892299424,0.022373764,0.029693408
