,Index,train_loss,vali_loss,test_loss
0,1,0.7982457963885069,0.08527387,0.030316079
1,2,0.17239862129419536,0.08458326,0.029939372
2,3,0.15027482444748588,0.077062465,0.027753867
3,4,0.12226737242008925,0.07647466,0.027721465
4,5,0.15182169070835994,0.08352153,0.035481162
5,6,0.1210711600883609,0.072312646,0.02689233
6,7,0.15841733637375643,0.062676914,0.026365496
7,8,0.11737021810823599,0.07574754,0.026574835
8,9,0.11951580979480932,0.077136636,0.027065426
9,10,0.1207619310616345,0.07344511,0.026684573
