,Index,train_loss,vali_loss,test_loss
0,1,0.3464419344904346,0.11915663,0.04573946
1,2,0.3073040715549603,0.13886936,0.04843279
2,3,0.17732409726975792,0.10523991,0.038122274
3,4,0.16242949574660767,0.09064409,0.036142897
4,5,0.15842845716253215,0.09489916,0.036049064
5,6,0.15305284205897055,0.098569,0.035005346
6,7,0.160159660923761,0.094195604,0.03488203
7,8,0.15099260055756974,0.106829576,0.034666386
8,9,0.1422559864439877,0.08855512,0.034624748
9,10,0.14597192186280508,0.090529166,0.034685202
