,Index,train_loss,vali_loss,test_loss
0,1,0.09169657677542288,0.07857924,0.08793542
1,2,0.06105736321671964,0.0751842,0.086054504
2,3,0.05319422972877021,0.07528751,0.08659918
3,4,0.049544078402117,0.07661623,0.08750315
4,5,0.047608423063049576,0.07617962,0.08746997
5,6,0.046631474148846795,0.07615286,0.08741011
6,7,0.04613508577165487,0.07600268,0.087846026
7,8,0.04585714045573364,0.07591586,0.08776795
8,9,0.04574681662830648,0.07599572,0.08770078
9,10,0.04567063123091951,0.075900696,0.08780629
